user_id,signup_date,channel
157345,2020-01-14,EMAIL
190255,2020-01-16,ORGANIC
125542,2020-01-15,PPC
180732,2020-01-10,EMAIL
113804,2020-01-04,ORGANIC
112710,2020-01-14,EMAIL
191379,2020-01-24,ORGANIC
147524,2020-01-05,ORGANIC
175260,2020-01-13,PPC
184479,2020-01-16,ORGANIC
134787,2020-01-19,ORGANIC
182573,2020-01-22,PPC
106885,2020-01-08,ORGANIC
101984,2020-01-05,ORGANIC
195228,2020-01-17,PPC
142560,2020-01-14,ORGANIC
139781,2020-01-24,ORGANIC
166679,2020-01-16,ORGANIC
122776,2020-01-08,PPC
183914,2020-01-22,ORGANIC
126892,2020-01-13,PPC
194575,2020-01-09,EMAIL
143267,2020-01-14,PPC
173627,2020-01-17,ORGANIC
103321,2020-01-18,ORGANIC
178008,2020-01-03,ORGANIC
163758,2020-01-14,ORGANIC
182885,2020-01-11,ORGANIC
160052,2020-01-11,EMAIL
174682,2020-01-09,PPC
106007,2020-01-25,PPC
110765,2020-01-02,ORGANIC
178572,2020-01-14,ORGANIC
117334,2020-01-02,PPC
108734,2020-01-20,PPC
172946,2020-01-18,ORGANIC
142419,2020-01-25,ORGANIC
140970,2020-01-13,ORGANIC
130159,2020-01-11,ORGANIC
159966,2020-01-10,ORGANIC
128413,2020-01-03,PPC
135259,2020-01-02,ORGANIC
102537,2020-01-05,ORGANIC
138795,2020-01-26,ORGANIC
138561,2020-01-13,PPC
123489,2020-01-19,ORGANIC
179110,2020-01-10,ORGANIC
111842,2020-01-04,EMAIL
145160,2020-01-04,ORGANIC
101954,2020-01-27,PPC
117232,2020-01-15,PPC
110102,2020-01-18,ORGANIC
163098,2020-01-21,ORGANIC
154872,2020-01-07,ORGANIC
186676,2020-01-08,ORGANIC
106920,2020-01-17,PPC
193156,2020-01-24,ORGANIC
162635,2020-01-21,ORGANIC
118527,2020-01-05,ORGANIC
186153,2020-01-08,ORGANIC
102582,2020-01-14,PPC
111274,2020-01-07,ORGANIC
129264,2020-01-23,ORGANIC
132592,2020-01-24,PPC
161016,2020-01-16,EMAIL
101468,2020-01-14,ORGANIC
187431,2020-01-11,PPC
138644,2020-01-21,PPC
121984,2020-01-08,ORGANIC
197804,2020-01-12,ORGANIC
142385,2020-01-04,PPC
130294,2020-01-21,PPC
127947,2020-01-26,PPC
118065,2020-01-26,ORGANIC
108953,2020-01-08,PPC
157956,2020-01-03,ORGANIC
123461,2020-01-09,PPC
183323,2020-01-14,ORGANIC
136382,2020-01-25,PPC
189959,2020-01-10,ORGANIC
172868,2020-01-02,PPC
147360,2020-01-12,PPC
148427,2020-01-08,ORGANIC
124449,2020-01-24,ORGANIC
172752,2020-01-08,ORGANIC
145641,2020-01-27,PPC
197876,2020-01-10,PPC
159908,2020-01-17,PPC
187784,2020-01-13,PPC
153567,2020-01-11,ORGANIC
199008,2020-01-05,ORGANIC
111287,2020-01-10,ORGANIC
105663,2020-01-21,ORGANIC
170259,2020-01-27,ORGANIC
181234,2020-01-27,PPC
170410,2020-01-25,ORGANIC
102819,2020-01-17,ORGANIC
166619,2020-01-15,PPC
127341,2020-01-07,ORGANIC
150649,2020-01-03,ORGANIC
127618,2020-01-10,ORGANIC
188987,2020-01-06,PPC
156745,2020-01-06,PPC
159485,2020-01-06,PPC
137675,2020-01-22,ORGANIC
107280,2020-01-07,ORGANIC
159484,2020-01-07,ORGANIC
197787,2020-01-26,PPC
197615,2020-01-03,ORGANIC
189246,2020-01-05,ORGANIC
179219,2020-01-21,ORGANIC
111069,2020-01-07,ORGANIC
118850,2020-01-14,ORGANIC
190015,2020-01-24,ORGANIC
154263,2020-01-07,ORGANIC
161401,2020-01-14,ORGANIC
175847,2020-01-11,EMAIL
162265,2020-01-15,ORGANIC
170832,2020-01-22,ORGANIC
180471,2020-01-24,ORGANIC
100127,2020-01-04,ORGANIC
120078,2020-02-18,ORGANIC
167219,2020-02-22,PPC
185877,2020-02-22,PPC
102811,2020-02-02,ORGANIC
129753,2020-02-16,PPC
142901,2020-02-04,ORGANIC
117039,2020-02-26,ORGANIC
129076,2020-02-14,PPC
113694,2020-02-24,ORGANIC
144311,2020-02-16,PPC
103693,2020-02-21,EMAIL
185229,2020-02-11,PPC
118991,2020-02-02,PPC
156124,2020-02-16,PPC
142596,2020-02-19,ORGANIC
195765,2020-02-07,ORGANIC
156175,2020-02-27,ORGANIC
118836,2020-02-13,ORGANIC
197913,2020-02-03,ORGANIC
128421,2020-02-25,ORGANIC
194249,2020-02-27,PPC
145799,2020-02-11,ORGANIC
157108,2020-02-05,ORGANIC
139930,2020-02-20,ORGANIC
171311,2020-02-22,ORGANIC
190679,2020-02-25,ORGANIC
165981,2020-02-22,ORGANIC
170811,2020-02-23,ORGANIC
197694,2020-02-15,ORGANIC
181806,2020-02-18,ORGANIC
121642,2020-02-20,ORGANIC
105397,2020-02-15,ORGANIC
149023,2020-02-18,EMAIL
178551,2020-02-12,PPC
152218,2020-02-09,ORGANIC
174349,2020-02-25,PPC
175432,2020-02-26,PPC
150810,2020-02-19,ORGANIC
124892,2020-02-22,PPC
112899,2020-02-25,PPC
167168,2020-02-11,ORGANIC
155344,2020-02-05,ORGANIC
156100,2020-02-16,ORGANIC
199149,2020-02-06,ORGANIC
187205,2020-02-09,ORGANIC
147201,2020-02-02,PPC
146682,2020-02-15,ORGANIC
133061,2020-02-03,PPC
128419,2020-02-05,ORGANIC
142539,2020-02-11,PPC
115308,2020-02-14,ORGANIC
161513,2020-02-02,PPC
177866,2020-02-26,PPC
174976,2020-02-04,ORGANIC
105188,2020-02-10,ORGANIC
127130,2020-02-22,ORGANIC
197079,2020-02-14,ORGANIC
174949,2020-02-14,PPC
169983,2020-02-09,ORGANIC
157902,2020-02-27,ORGANIC
113668,2020-02-09,ORGANIC
114259,2020-02-14,PPC
118549,2020-02-22,ORGANIC
195052,2020-02-11,ORGANIC
106052,2020-02-20,ORGANIC
139503,2020-02-07,PPC
190818,2020-02-15,EMAIL
107108,2020-02-10,EMAIL
110060,2020-02-08,ORGANIC
199165,2020-02-22,ORGANIC
111328,2020-02-03,ORGANIC
106255,2020-02-22,EMAIL
152261,2020-02-06,ORGANIC
123781,2020-02-24,PPC
114672,2020-02-12,PPC
157381,2020-02-03,ORGANIC
101392,2020-02-25,PPC
193452,2020-02-21,PPC
118273,2020-02-10,PPC
121549,2020-02-26,ORGANIC
108874,2020-02-12,PPC
158441,2020-02-10,ORGANIC
102945,2020-02-24,PPC
109632,2020-02-21,ORGANIC
173394,2020-02-10,EMAIL
112814,2020-02-17,ORGANIC
152753,2020-02-10,PPC
137513,2020-02-16,ORGANIC
116629,2020-02-10,PPC
138823,2020-02-02,ORGANIC
177163,2020-02-24,ORGANIC
154173,2020-02-10,ORGANIC
112144,2020-02-07,ORGANIC
150623,2020-02-21,EMAIL
141469,2020-02-06,ORGANIC
166640,2020-02-11,ORGANIC
178457,2020-02-12,ORGANIC
126541,2020-02-13,EMAIL
153600,2020-02-11,ORGANIC
123708,2020-02-02,ORGANIC
180120,2020-02-04,EMAIL
103125,2020-02-20,PPC
121697,2020-02-12,PPC
133865,2020-02-07,ORGANIC
189934,2020-02-21,ORGANIC
111283,2020-02-21,EMAIL
127095,2020-02-13,ORGANIC
172855,2020-02-04,PPC
165762,2020-02-18,ORGANIC
181371,2020-02-25,EMAIL
161762,2020-02-25,ORGANIC
107450,2020-02-07,ORGANIC
134065,2020-02-20,ORGANIC
149104,2020-02-13,ORGANIC
132002,2020-02-16,ORGANIC
140734,2020-02-23,ORGANIC
102859,2020-02-07,EMAIL
196023,2020-02-08,ORGANIC
190615,2020-02-06,PPC
110179,2020-02-12,ORGANIC
101680,2020-02-08,ORGANIC
162167,2020-02-19,ORGANIC
122120,2020-02-12,PPC
100765,2020-02-14,EMAIL
113287,2020-02-23,ORGANIC
178451,2020-02-11,EMAIL
156955,2020-02-05,PPC
154547,2020-02-15,ORGANIC
143285,2020-02-07,ORGANIC
114383,2020-02-06,ORGANIC
127484,2020-02-03,ORGANIC
154080,2020-02-07,ORGANIC
105335,2020-02-20,ORGANIC
133995,2020-02-18,ORGANIC
184047,2020-02-25,ORGANIC
120726,2020-02-22,ORGANIC
121539,2020-02-12,PPC
129718,2020-02-05,PPC
136089,2020-02-11,ORGANIC
172665,2020-02-23,PPC
114026,2020-02-05,ORGANIC
182915,2020-02-22,ORGANIC
165091,2020-02-24,ORGANIC
165305,2020-02-16,PPC
107034,2020-02-27,ORGANIC
194295,2020-02-06,ORGANIC
193284,2020-02-11,PPC
120903,2020-02-16,PPC
147593,2020-02-11,ORGANIC
194815,2020-02-20,ORGANIC
173847,2020-02-02,PPC
130287,2020-02-27,EMAIL
153483,2020-02-24,ORGANIC
199781,2020-02-19,ORGANIC
161188,2020-02-23,ORGANIC
187350,2020-02-03,PPC
139679,2020-02-02,ORGANIC
140331,2020-02-20,PPC
136068,2020-02-13,ORGANIC
149650,2020-02-18,PPC
178096,2020-02-27,ORGANIC
157736,2020-02-15,ORGANIC
174948,2020-02-19,ORGANIC
122809,2020-02-20,EMAIL
125121,2020-02-09,ORGANIC
127398,2020-02-22,EMAIL
144805,2020-02-08,PPC
110497,2020-02-14,ORGANIC
116877,2020-02-02,ORGANIC
105367,2020-02-11,ORGANIC
134965,2020-02-14,PPC
132152,2020-02-18,ORGANIC
191529,2020-02-12,PPC
191232,2020-02-14,ORGANIC
103411,2020-02-16,PPC
129434,2020-02-08,EMAIL
176128,2020-02-15,ORGANIC
116471,2020-02-10,EMAIL
166274,2020-02-13,PPC
169736,2020-02-05,PPC
188771,2020-02-12,ORGANIC
125436,2020-02-24,ORGANIC
139203,2020-02-09,EMAIL
165266,2020-02-23,ORGANIC
160079,2020-02-15,ORGANIC
168135,2020-02-08,EMAIL
185064,2020-02-24,PPC
175021,2020-02-10,ORGANIC
182190,2020-02-23,PPC
143994,2020-02-09,ORGANIC
110713,2020-02-12,EMAIL
146789,2020-02-18,ORGANIC
133682,2020-02-27,EMAIL
174839,2020-02-14,ORGANIC
103355,2020-02-26,EMAIL
188003,2020-02-18,PPC
103975,2020-02-17,PPC
198459,2020-02-08,ORGANIC
110781,2020-02-03,ORGANIC
101465,2020-02-26,PPC
179786,2020-02-09,ORGANIC
171334,2020-02-05,PPC
192767,2020-02-21,ORGANIC
196720,2020-02-16,ORGANIC
139272,2020-02-24,PPC
173674,2020-02-14,ORGANIC
176800,2020-02-10,ORGANIC
140925,2020-02-21,PPC
108689,2020-02-05,PPC
156324,2020-02-25,ORGANIC
154952,2020-02-03,PPC
163754,2020-02-14,PPC
130598,2020-02-11,ORGANIC
146627,2020-02-11,PPC
115736,2020-02-14,EMAIL
105714,2020-02-14,PPC
146164,2020-02-05,ORGANIC
115376,2020-02-11,PPC
115714,2020-02-08,ORGANIC
150315,2020-02-11,ORGANIC
187226,2020-02-11,ORGANIC
171496,2020-02-14,EMAIL
123229,2020-02-06,EMAIL
123454,2020-02-04,PPC
146700,2020-02-21,ORGANIC
162730,2020-02-14,ORGANIC
155907,2020-02-21,ORGANIC
129004,2020-02-20,PPC
179359,2020-02-16,PPC
150842,2020-02-22,PPC
174108,2020-02-10,PPC
197091,2020-02-24,PPC
153474,2020-02-19,PPC
129166,2020-02-23,PPC
130923,2020-02-05,ORGANIC
144694,2020-02-08,ORGANIC
191187,2020-02-07,EMAIL
182078,2020-02-16,PPC
117148,2020-02-02,ORGANIC
148280,2020-02-05,EMAIL
140019,2020-02-27,ORGANIC
145852,2020-02-27,ORGANIC
172521,2020-02-24,ORGANIC
189469,2020-02-04,ORGANIC
120923,2020-02-04,ORGANIC
128452,2020-02-25,PPC
102485,2020-02-13,EMAIL
165000,2020-02-20,PPC
109000,2020-02-09,ORGANIC
135068,2020-02-18,ORGANIC
110978,2020-02-03,EMAIL
102717,2020-02-06,ORGANIC
189507,2020-02-08,ORGANIC
107636,2020-02-05,ORGANIC
174665,2020-02-04,ORGANIC
144801,2020-02-13,ORGANIC
177729,2020-02-04,ORGANIC
113982,2020-02-21,PPC
169809,2020-02-25,ORGANIC
181138,2020-02-20,PPC
165108,2020-02-13,PPC
171509,2020-02-21,PPC
139161,2020-02-17,ORGANIC
171037,2020-02-10,ORGANIC
119204,2020-02-26,ORGANIC
133084,2020-02-22,ORGANIC
179968,2020-02-24,PPC
166997,2020-02-24,EMAIL
145262,2020-02-09,ORGANIC
176003,2020-02-09,ORGANIC
179685,2020-02-13,ORGANIC
186434,2020-02-10,ORGANIC
125513,2020-02-06,ORGANIC
168185,2020-02-17,PPC
164739,2020-02-02,ORGANIC
106682,2020-02-15,PPC
135099,2020-02-18,EMAIL
184266,2020-02-27,ORGANIC
158760,2020-02-27,ORGANIC
174867,2020-02-08,EMAIL
180483,2020-02-14,PPC
103289,2020-02-05,ORGANIC
121067,2020-02-19,PPC
168646,2020-02-12,ORGANIC
145087,2020-02-03,ORGANIC
120570,2020-02-15,ORGANIC
127773,2020-02-11,PPC
123114,2020-02-22,ORGANIC
113949,2020-02-15,ORGANIC
140631,2020-02-25,PPC
169339,2020-02-12,ORGANIC
181129,2020-02-23,ORGANIC
127981,2020-02-14,ORGANIC
174553,2020-02-27,ORGANIC
138885,2020-02-21,ORGANIC
151016,2020-02-05,ORGANIC
119691,2020-02-07,ORGANIC
135986,2020-02-11,ORGANIC
112268,2020-02-09,PPC
130174,2020-02-17,ORGANIC
180183,2020-02-03,ORGANIC
170215,2020-02-14,ORGANIC
184583,2020-02-06,EMAIL
154910,2020-02-15,ORGANIC
135665,2020-02-14,EMAIL
181047,2020-02-05,ORGANIC
110136,2020-02-11,ORGANIC
187449,2020-02-06,PPC
183313,2020-02-23,PPC
152398,2020-02-21,PPC
132809,2020-02-24,ORGANIC
161209,2020-02-10,PPC
177430,2020-02-12,PPC
127129,2020-02-09,ORGANIC
157785,2020-02-11,ORGANIC
164145,2020-02-25,PPC
193364,2020-02-14,ORGANIC
173721,2020-02-07,ORGANIC
149067,2020-02-09,ORGANIC
142857,2020-02-26,ORGANIC
110215,2020-02-10,ORGANIC
104788,2020-02-05,PPC
142950,2020-02-16,PPC
163022,2020-02-20,EMAIL
143236,2020-02-08,PPC
130720,2020-02-23,PPC
101967,2020-02-25,PPC
123446,2020-02-04,PPC
134340,2020-02-14,ORGANIC
100934,2020-02-04,PPC
123727,2020-02-04,ORGANIC
135615,2020-02-26,EMAIL
103291,2020-02-27,PPC
163764,2020-02-02,ORGANIC
118603,2020-02-22,EMAIL
194364,2020-02-08,PPC
143918,2020-02-04,PPC
134915,2020-02-12,PPC
109611,2020-02-13,EMAIL
129781,2020-02-10,ORGANIC
162953,2020-02-17,PPC
127918,2020-02-25,EMAIL
188055,2020-02-18,ORGANIC
136590,2020-02-09,PPC
102307,2020-02-18,PPC
103174,2020-02-09,PPC
143754,2020-02-14,EMAIL
108428,2020-02-14,ORGANIC
184973,2020-02-07,ORGANIC
140113,2020-02-08,EMAIL
165282,2020-02-11,ORGANIC
102419,2020-02-17,ORGANIC
167800,2020-02-27,EMAIL
126083,2020-02-14,ORGANIC
113681,2020-02-16,PPC
155360,2020-02-08,ORGANIC
110375,2020-02-02,PPC
155488,2020-02-06,EMAIL
140093,2020-02-23,ORGANIC
114719,2020-02-22,EMAIL
111179,2020-02-26,PPC
174097,2020-02-17,PPC
127079,2020-02-06,ORGANIC
160267,2020-02-21,PPC
171926,2020-02-23,PPC
116184,2020-02-19,PPC
192176,2020-02-09,ORGANIC
128139,2020-02-18,ORGANIC
157606,2020-02-16,PPC
174590,2020-02-20,ORGANIC
183416,2020-02-18,ORGANIC
197653,2020-02-13,ORGANIC
184815,2020-02-05,PPC
105266,2020-02-26,PPC
148594,2020-02-02,ORGANIC
116277,2020-02-09,ORGANIC
186380,2020-02-07,ORGANIC
189603,2020-02-27,PPC
116741,2020-02-23,ORGANIC
155001,2020-02-21,ORGANIC
171923,2020-02-21,ORGANIC
158197,2020-02-16,PPC
114452,2020-02-26,EMAIL
199255,2020-02-09,ORGANIC
143383,2020-02-25,ORGANIC
104625,2020-02-23,PPC
151015,2020-02-12,EMAIL
192878,2020-02-02,ORGANIC
181774,2020-02-07,PPC
148008,2020-02-09,ORGANIC
124317,2020-02-12,EMAIL
106516,2020-02-16,ORGANIC
186776,2020-02-08,ORGANIC
187016,2020-02-04,ORGANIC
125631,2020-02-22,ORGANIC
102766,2020-02-26,ORGANIC
193941,2020-02-12,ORGANIC
182090,2020-02-23,PPC
110769,2020-02-09,ORGANIC
180401,2020-02-18,EMAIL
114360,2020-02-03,ORGANIC
130817,2020-02-21,ORGANIC
172581,2020-02-26,PPC
150071,2020-02-24,ORGANIC
175319,2020-02-21,ORGANIC
145465,2020-02-13,ORGANIC
192938,2020-02-20,ORGANIC
116621,2020-02-11,ORGANIC
165641,2020-02-15,ORGANIC
192031,2020-02-09,PPC
105761,2020-02-08,ORGANIC
135141,2020-02-16,ORGANIC
120463,2020-02-27,PPC
195585,2020-02-10,ORGANIC
196541,2020-02-11,ORGANIC
195807,2020-02-13,EMAIL
171882,2020-02-25,ORGANIC
164266,2020-02-04,PPC
118696,2020-02-18,ORGANIC
195394,2020-02-02,ORGANIC
113390,2020-02-05,PPC
122608,2020-02-21,ORGANIC
175740,2020-02-04,ORGANIC
179937,2020-02-02,ORGANIC
121868,2020-02-12,PPC
119133,2020-02-20,PPC
167558,2020-02-25,EMAIL
100088,2020-02-06,PPC
195979,2020-02-26,PPC
197999,2020-02-09,PPC
177939,2020-02-02,ORGANIC
165466,2020-02-19,ORGANIC
188120,2020-02-18,ORGANIC
168247,2020-02-13,ORGANIC
136139,2020-02-05,ORGANIC
118788,2020-02-21,PPC
134581,2020-02-23,ORGANIC
150260,2020-02-14,PPC
121809,2020-02-19,EMAIL
135159,2020-02-11,EMAIL
184011,2020-02-10,ORGANIC
156070,2020-02-08,PPC
160541,2020-02-13,ORGANIC
108120,2020-02-09,ORGANIC
164024,2020-02-05,ORGANIC
184513,2020-02-25,EMAIL
115598,2020-02-22,PPC
172504,2020-02-09,PPC
149662,2020-02-14,ORGANIC
149117,2020-02-05,PPC
103846,2020-02-09,ORGANIC
145395,2020-02-10,ORGANIC
146671,2020-02-14,ORGANIC
197634,2020-02-03,ORGANIC
132479,2020-02-23,PPC
161035,2020-02-17,EMAIL
108102,2020-02-17,ORGANIC
142774,2020-02-02,ORGANIC
146616,2020-02-11,PPC
177987,2020-02-14,EMAIL
122343,2020-02-15,ORGANIC
181287,2020-02-06,EMAIL
133085,2020-02-22,PPC
169154,2020-02-10,PPC
114815,2020-02-18,EMAIL
143045,2020-02-22,EMAIL
153448,2020-02-06,ORGANIC
170413,2020-02-15,EMAIL
127295,2020-02-12,ORGANIC
191905,2020-02-21,PPC
123897,2020-02-05,PPC
154511,2020-02-16,ORGANIC
171789,2020-02-14,ORGANIC
178336,2020-02-18,ORGANIC
184863,2020-02-04,ORGANIC
114655,2020-02-20,ORGANIC
147749,2020-02-26,ORGANIC
199191,2020-02-02,ORGANIC
119451,2020-02-10,PPC
193688,2020-02-05,PPC
160900,2020-02-02,EMAIL
145557,2020-02-18,PPC
149971,2020-02-24,ORGANIC
184970,2020-02-17,PPC
164674,2020-02-03,ORGANIC
193849,2020-02-27,PPC
136697,2020-02-21,EMAIL
184071,2020-02-17,ORGANIC
188041,2020-02-09,ORGANIC
113669,2020-02-14,ORGANIC
198824,2020-02-20,EMAIL
179995,2020-02-13,PPC
182220,2020-02-27,ORGANIC
187312,2020-02-21,PPC
142060,2020-02-11,ORGANIC
122701,2020-02-22,PPC
129113,2020-02-12,ORGANIC
117834,2020-02-03,PPC
119397,2020-02-04,PPC
192784,2020-02-08,ORGANIC
131403,2020-02-19,ORGANIC
188175,2020-02-07,ORGANIC
179032,2020-02-10,PPC
129375,2020-02-08,ORGANIC
139090,2020-02-10,ORGANIC
155974,2020-02-26,PPC
174589,2020-02-15,PPC
169370,2020-02-23,PPC
101924,2020-02-09,ORGANIC
142256,2020-02-17,ORGANIC
102972,2020-02-10,PPC
156446,2020-02-12,ORGANIC
174358,2020-02-27,ORGANIC
158474,2020-02-03,ORGANIC
171177,2020-02-27,PPC
110222,2020-02-17,ORGANIC
145070,2020-02-27,PPC
167466,2020-02-14,ORGANIC
102339,2020-02-16,PPC
185632,2020-02-20,PPC
188669,2020-02-21,EMAIL
188536,2020-02-23,ORGANIC
155479,2020-02-05,PPC
123307,2020-02-11,ORGANIC
115612,2020-02-02,PPC
158322,2020-02-10,PPC
167141,2020-02-13,ORGANIC
103392,2020-02-16,ORGANIC
104917,2020-02-15,PPC
154491,2020-02-02,PPC
131549,2020-02-18,PPC
191426,2020-02-14,ORGANIC
196847,2020-02-10,ORGANIC
116145,2020-02-13,PPC
115272,2020-02-23,PPC
163864,2020-02-14,ORGANIC
170397,2020-02-02,ORGANIC
164668,2020-02-20,ORGANIC
119256,2020-02-27,ORGANIC
187202,2020-02-11,ORGANIC
155264,2020-02-16,ORGANIC
102620,2020-02-09,ORGANIC
174407,2020-02-20,PPC
178779,2020-02-25,PPC
181189,2020-02-10,PPC
183305,2020-02-16,ORGANIC
188678,2020-02-19,ORGANIC
174179,2020-02-09,ORGANIC
170927,2020-02-15,PPC
179717,2020-02-13,PPC
198041,2020-02-08,ORGANIC
128530,2020-02-12,PPC
155760,2020-02-06,ORGANIC
171543,2020-02-03,ORGANIC
198231,2020-02-27,ORGANIC
173679,2020-02-23,ORGANIC
114366,2020-02-05,ORGANIC
125171,2020-02-07,PPC
116204,2020-02-16,ORGANIC
131310,2020-02-20,PPC
161956,2020-02-17,ORGANIC
110553,2020-02-27,EMAIL
102558,2020-02-24,PPC
105385,2020-02-26,ORGANIC
119061,2020-02-15,ORGANIC
195108,2020-02-13,PPC
157930,2020-02-20,PPC
177670,2020-02-20,ORGANIC
141332,2020-02-15,ORGANIC
134393,2020-02-18,PPC
110191,2020-02-20,ORGANIC
136652,2020-02-09,ORGANIC
191817,2020-02-07,PPC
160922,2020-02-22,PPC
199671,2020-02-10,ORGANIC
173654,2020-02-07,PPC
160778,2020-02-17,PPC
179830,2020-02-27,ORGANIC
153392,2020-02-13,PPC
181297,2020-02-06,ORGANIC
101144,2020-02-22,ORGANIC
147461,2020-02-04,ORGANIC
163853,2020-02-27,ORGANIC
152352,2020-02-26,PPC
129493,2020-02-05,ORGANIC
180875,2020-02-27,PPC
126211,2020-02-04,PPC
156389,2020-02-13,ORGANIC
104003,2020-02-14,ORGANIC
130103,2020-02-06,PPC
109384,2020-02-10,ORGANIC
137057,2020-02-26,PPC
168564,2020-02-02,EMAIL
159333,2020-02-20,ORGANIC
199801,2020-02-23,PPC
115611,2020-02-14,EMAIL
197821,2020-02-02,ORGANIC
185555,2020-02-04,ORGANIC
169662,2020-02-08,ORGANIC
190210,2020-02-20,ORGANIC
148079,2020-02-26,ORGANIC
185770,2020-02-14,ORGANIC
108198,2020-02-23,PPC
100536,2020-02-20,PPC
185646,2020-02-24,PPC
183788,2020-02-18,PPC
101199,2020-02-17,ORGANIC
195783,2020-02-11,ORGANIC
114022,2020-02-06,ORGANIC
187248,2020-02-03,ORGANIC
119275,2020-02-12,PPC
172805,2020-02-10,PPC
188088,2020-02-04,ORGANIC
124241,2020-02-14,ORGANIC
199584,2020-02-25,PPC
193241,2020-02-10,PPC
115257,2020-02-22,EMAIL
167736,2020-02-26,ORGANIC
134368,2020-02-18,ORGANIC
186217,2020-02-25,PPC
114367,2020-02-20,EMAIL
159288,2020-02-19,ORGANIC
141504,2020-02-18,ORGANIC
164460,2020-02-22,PPC
197881,2020-02-12,ORGANIC
146063,2020-02-21,PPC
151796,2020-02-22,ORGANIC
118953,2020-02-22,PPC
133422,2020-02-27,ORGANIC
189473,2020-02-16,ORGANIC
126848,2020-02-06,ORGANIC
190509,2020-02-09,ORGANIC
117594,2020-02-25,PPC
162744,2020-02-27,ORGANIC
114237,2020-02-24,ORGANIC
148062,2020-02-13,ORGANIC
196673,2020-02-22,ORGANIC
195927,2020-02-22,ORGANIC
145367,2020-02-20,PPC
173870,2020-02-14,ORGANIC
150636,2020-02-03,EMAIL
157353,2020-02-12,PPC
182472,2020-02-11,ORGANIC
122902,2020-02-14,PPC
116993,2020-02-18,ORGANIC
158054,2020-02-15,ORGANIC
184163,2020-02-22,ORGANIC
194369,2020-02-12,ORGANIC
180641,2020-02-19,ORGANIC
177799,2020-02-14,ORGANIC
110710,2020-02-10,ORGANIC
126456,2020-02-17,PPC
113878,2020-02-02,ORGANIC
175254,2020-02-05,EMAIL
185518,2020-02-08,ORGANIC
146952,2020-02-06,PPC
119053,2020-02-26,PPC
195961,2020-02-13,ORGANIC
198078,2020-02-14,EMAIL
148809,2020-02-09,ORGANIC
186483,2020-02-07,ORGANIC
138909,2020-02-12,PPC
142729,2020-02-26,ORGANIC
159982,2020-02-14,EMAIL
179266,2020-02-12,ORGANIC
142477,2020-02-02,ORGANIC
156197,2020-02-07,ORGANIC
116338,2020-02-20,PPC
176037,2020-02-16,PPC
196680,2020-02-25,ORGANIC
148830,2020-02-05,ORGANIC
168698,2020-02-20,PPC
127098,2020-02-14,PPC
131735,2020-02-08,ORGANIC
149542,2020-02-17,PPC
125392,2020-02-04,ORGANIC
122274,2020-02-08,ORGANIC
131278,2020-02-26,PPC
181801,2020-02-05,ORGANIC
138441,2020-02-10,EMAIL
132456,2020-02-15,PPC
176704,2020-02-17,ORGANIC
117151,2020-02-16,ORGANIC
169160,2020-02-22,ORGANIC
179854,2020-02-23,EMAIL
147830,2020-02-15,EMAIL
198268,2020-02-24,EMAIL
144854,2020-02-08,ORGANIC
186926,2020-02-23,ORGANIC
148113,2020-02-11,PPC
107128,2020-02-24,ORGANIC
111073,2020-02-15,ORGANIC
180835,2020-02-18,ORGANIC
136669,2020-02-16,ORGANIC
187954,2020-02-09,ORGANIC
127070,2020-02-09,EMAIL
154940,2020-02-24,PPC
171394,2020-02-13,ORGANIC
106122,2020-02-17,ORGANIC
131181,2020-02-17,ORGANIC
118885,2020-02-22,PPC
142643,2020-02-22,PPC
136620,2020-02-23,EMAIL
198324,2020-02-16,PPC
119323,2020-02-02,ORGANIC
126386,2020-02-21,ORGANIC
107249,2020-02-16,PPC
120508,2020-02-20,ORGANIC
125637,2020-02-09,ORGANIC
130001,2020-02-11,PPC
199571,2020-02-20,PPC
174535,2020-02-02,ORGANIC
179961,2020-02-02,PPC
128440,2020-02-25,ORGANIC
172453,2020-02-06,ORGANIC
108590,2020-02-07,ORGANIC
176207,2020-02-18,PPC
106376,2020-02-02,ORGANIC
161476,2020-02-27,PPC
163757,2020-02-25,EMAIL
186711,2020-02-27,ORGANIC
160786,2020-02-24,PPC
189788,2020-02-26,PPC
142990,2020-02-12,ORGANIC
188145,2020-02-05,PPC
115551,2020-02-21,PPC
142009,2020-02-25,ORGANIC
145327,2020-02-27,PPC
190667,2020-02-16,PPC
141302,2020-02-18,ORGANIC
139302,2020-02-13,ORGANIC
187798,2020-02-12,ORGANIC
182347,2020-02-13,ORGANIC
142940,2020-02-10,ORGANIC
188487,2020-02-18,ORGANIC
134652,2020-02-20,ORGANIC
142501,2020-02-23,EMAIL
156167,2020-02-04,EMAIL
199396,2020-02-02,ORGANIC
161793,2020-02-17,PPC
145833,2020-02-10,PPC
161249,2020-02-04,ORGANIC
193633,2020-02-09,EMAIL
148039,2020-02-24,ORGANIC
114947,2020-02-19,PPC
154701,2020-02-02,EMAIL
130503,2020-02-21,ORGANIC
122529,2020-02-25,PPC
139747,2020-02-25,ORGANIC
164197,2020-02-14,ORGANIC
154179,2020-02-02,ORGANIC
170731,2020-02-03,PPC
124289,2020-02-12,PPC
131514,2020-02-20,PPC
187870,2020-02-13,PPC
194439,2020-02-26,ORGANIC
170578,2020-02-18,PPC
183275,2020-02-07,ORGANIC
